#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:P_deduplicated_no_nonsense" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:P_deduplicated_no_nonsense" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:P_deduplicated_no_nonsense" spec="beast.evolution.tree.Tree">
#                <trait dateFormat="yyyy-M-dd" id="dateTrait.t:P_deduplicated_no_nonsense" spec="beast.evolution.tree.TraitSet" traitname="date" value="AF212302=1999-12-08,AF376747=2001-05-04,AJ627196=2004-02-10,AY988601=2004-01-01,FJ513078=2007-01-01,FN869553=2008-01-01,JN808857=2008-01-01,JN808864=2010-01-01,MH396625=2018-05-17,MH523642=2018-05-17,MH891774=2018-05-17,MK575060=2013-04-11,MK575061=2013-04-11,MK575062=2013-04-11,MK575067=2013-04-11,MK575068=2013-04-11,MK673559=1999-03-25,MK673565=2004-02-09,MK673566=2004-03-29,MK673567=2004-04-19,MK673568=2008-02-28,MK673570=2011-02-11,MK673571=2011-02-01,MK673572=2011-02-01,MK673576=2011-01-01,MK673578=2011-03-08,MK673579=2012-01-20,MK673580=2012-01-20,MK673581=2012-01-21,MK673582=2012-04-05,MK673583=2013-01-22,MK673584=2015-01-05,MK673585=2015-03-18,MK673586=2015-03-21,MK673587=2015-01-19,MK673588=2015-02-27,MK673589=2014-02-06,MK673590=2014-02-07,MK673591=2014-02-04,MK673592=2014-01-20,MK801755=2003-01-01,MN549402=2019-06-10,MN549403=2019-06-10,MN549404=2019-06-10,MN549405=2019-06-10,MN549406=2019-06-10,MN549407=2019-06-10,MN549409=2019-06-10,MN549410=2019-06-10,MW535746=2017-05-21">
#                    <taxa id="TaxonSet.P_deduplicated_no_nonsense" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.P_deduplicated_no_nonsense"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:P_deduplicated_no_nonsense" name="distribution" x="@birthRate.t:P_deduplicated_no_nonsense">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:P_deduplicated_no_nonsense" name="distribution">
#            <parameter id="clockRate.c:P_deduplicated_no_nonsense" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	YuleModel	birthRate
2232000	-345.93372767893106	NaN	-345.93372767893106	NaN	1525.9190512121081	Infinity	-345.93372767893106	0.0021535989547441293
2233000	-398.06388665455387	NaN	-398.06388665455387	NaN	4066.3104886874376	Infinity	-398.06388665455387	7.651073875535207E-4
2234000	-354.0739052655241	NaN	-354.0739052655241	NaN	1451.7128038219348	Infinity	-354.0739052655241	0.0016146147649283998
2235000	-352.74062289210036	NaN	-352.74062289210036	NaN	1805.228289832093	Infinity	-352.74062289210036	0.0021326732455408874
2236000	-362.46004933880613	NaN	-362.46004933880613	NaN	1503.729831481284	Infinity	-362.46004933880613	0.0017832698399941173
2237000	-327.29898206908695	NaN	-327.29898206908695	NaN	978.8495142763601	Infinity	-327.29898206908695	0.002857013806005898
2238000	-349.169937343009	NaN	-349.169937343009	NaN	1380.487229268521	Infinity	-349.169937343009	0.0021124990272373078
2239000	-324.25413464131026	NaN	-324.25413464131026	NaN	1238.2073105999634	Infinity	-324.25413464131026	0.0031745605821849837
2240000	-312.38074794082416	NaN	-312.38074794082416	NaN	841.5054402847072	Infinity	-312.38074794082416	0.004634700030185127
2241000	-287.71016329222124	NaN	-287.71016329222124	NaN	512.575933607697	Infinity	-287.71016329222124	0.008043477315991596
2242000	-273.7812119099863	NaN	-273.7812119099863	NaN	292.1310005415616	Infinity	-273.7812119099863	0.013710794188784159
2243000	-268.89328506712417	NaN	-268.89328506712417	NaN	307.7508904898984	Infinity	-268.89328506712417	0.011244715029784625
2244000	-290.5929047150925	NaN	-290.5929047150925	NaN	455.41145753822076	Infinity	-290.5929047150925	0.008705551896882529
2245000	-306.28499087194666	NaN	-306.28499087194666	NaN	536.672792075226	Infinity	-306.28499087194666	0.004500276112585781
2246000	-285.6040848227008	NaN	-285.6040848227008	NaN	361.6823524630731	Infinity	-285.6040848227008	0.008583214038669119
2247000	-307.7541104052601	NaN	-307.7541104052601	NaN	821.1377843360738	Infinity	-307.7541104052601	0.006392892428378736
2248000	-312.59184055246794	NaN	-312.59184055246794	NaN	697.5764078396521	Infinity	-312.59184055246794	0.003960366165073836
2249000	-307.8294917928398	NaN	-307.8294917928398	NaN	702.5384782118149	Infinity	-307.8294917928398	0.0051495784733009056
2250000	-292.6771019595097	NaN	-292.6771019595097	NaN	366.29617578602495	Infinity	-292.6771019595097	0.006392857400407076
2251000	-346.9694130163291	NaN	-346.9694130163291	NaN	1704.380221650932	Infinity	-346.9694130163291	0.0019086743300079003
2252000	-309.7427710102387	NaN	-309.7427710102387	NaN	642.4596022943672	Infinity	-309.7427710102387	0.005001925877223775
2253000	-307.321722897481	NaN	-307.321722897481	NaN	482.02541580466476	Infinity	-307.321722897481	0.0081666754264327
2254000	-313.98882952959457	NaN	-313.98882952959457	NaN	611.2077071665451	Infinity	-313.98882952959457	0.004621207576957267
2255000	-317.7618314617466	NaN	-317.7618314617466	NaN	713.9223187737467	Infinity	-317.7618314617466	0.004469905727584164
2256000	-299.68306586404066	NaN	-299.68306586404066	NaN	488.5769937724583	Infinity	-299.68306586404066	0.005097041347769412
2257000	-318.18923664306584	NaN	-318.18923664306584	NaN	780.5163329241905	Infinity	-318.18923664306584	0.003993834351672313
2258000	-336.5918435062272	NaN	-336.5918435062272	NaN	1076.0357756868457	Infinity	-336.5918435062272	0.0025525795366338265
2259000	-324.51646259076415	NaN	-324.51646259076415	NaN	1169.5911959506313	Infinity	-324.51646259076415	0.002984725367857205
2260000	-316.10309854516385	NaN	-316.10309854516385	NaN	935.6448818813038	Infinity	-316.10309854516385	0.003791579987993894
2261000	-309.53810172907	NaN	-309.53810172907	NaN	699.5116521240615	Infinity	-309.53810172907	0.006292283018930787
2262000	-299.8807011081475	NaN	-299.8807011081475	NaN	490.12017164706253	Infinity	-299.8807011081475	0.006114165924897402
2263000	-329.90038476155263	NaN	-329.90038476155263	NaN	1013.9092132549913	Infinity	-329.90038476155263	0.002741019706656237
2264000	-322.44839673611455	NaN	-322.44839673611455	NaN	1030.5474519862273	Infinity	-322.44839673611455	0.003534776177703317
2265000	-312.0785284821121	NaN	-312.0785284821121	NaN	510.8408020888714	Infinity	-312.0785284821121	0.005440294306740458
2266000	-307.5811177790918	NaN	-307.5811177790918	NaN	669.6606054601173	Infinity	-307.5811177790918	0.005092122019144537
2267000	-322.6580124057476	NaN	-322.6580124057476	NaN	889.0319937210378	Infinity	-322.6580124057476	0.004280857962421503
2268000	-355.7206278464583	NaN	-355.7206278464583	NaN	1959.183729343184	Infinity	-355.7206278464583	0.002151187265575683
2269000	-388.7533573640002	NaN	-388.7533573640002	NaN	2645.248405259168	Infinity	-388.7533573640002	9.876389842870363E-4
2270000	-407.44485040547943	NaN	-407.44485040547943	NaN	4787.096709204428	Infinity	-407.44485040547943	7.902048101356164E-4
2271000	-422.6095039325423	NaN	-422.6095039325423	NaN	7772.847679867006	Infinity	-422.6095039325423	6.630064201586651E-4
2272000	-374.1912580731672	NaN	-374.1912580731672	NaN	3320.344773505383	Infinity	-374.1912580731672	0.0011901602064952957
2273000	-392.35847233460083	NaN	-392.35847233460083	NaN	5420.490997631278	Infinity	-392.35847233460083	0.0010181004188456173
2274000	-400.53528774746945	NaN	-400.53528774746945	NaN	6178.099348513523	Infinity	-400.53528774746945	8.472210738639938E-4
2275000	-424.40450163679066	NaN	-424.40450163679066	NaN	6233.151536066748	Infinity	-424.40450163679066	5.14885442587622E-4
2276000	-420.3626576946505	NaN	-420.3626576946505	NaN	4948.337396266408	Infinity	-420.3626576946505	5.855712556950814E-4
2277000	-410.29923497105085	NaN	-410.29923497105085	NaN	5340.694565845933	Infinity	-410.29923497105085	7.019560025399499E-4
2278000	-387.8653744334353	NaN	-387.8653744334353	NaN	3940.950269659894	Infinity	-387.8653744334353	8.904857583587972E-4
2279000	-387.3489905721399	NaN	-387.3489905721399	NaN	3084.4823029457657	Infinity	-387.3489905721399	9.509090513374556E-4
2280000	-413.20365055490566	NaN	-413.20365055490566	NaN	5729.502976884174	Infinity	-413.20365055490566	5.606184173888093E-4
2281000	-383.51631494166065	NaN	-383.51631494166065	NaN	3279.992926696689	Infinity	-383.51631494166065	0.0012312981379863377
2282000	-380.9112207516396	NaN	-380.9112207516396	NaN	3108.809619268441	Infinity	-380.9112207516396	0.001428621013820945
2283000	-327.5286872037764	NaN	-327.5286872037764	NaN	957.7135981735544	Infinity	-327.5286872037764	0.0030820315285375846
2284000	-325.20169345277327	NaN	-325.20169345277327	NaN	936.5534091864528	Infinity	-325.20169345277327	0.003865240831912401
2285000	-367.5021739306374	NaN	-367.5021739306374	NaN	2195.841459481488	Infinity	-367.5021739306374	0.0017284194067960649
2286000	-360.3631384661762	NaN	-360.3631384661762	NaN	1367.7819982128715	Infinity	-360.3631384661762	0.0012248532684005155
2287000	-350.4413572090049	NaN	-350.4413572090049	NaN	1713.4251355305494	Infinity	-350.4413572090049	0.0019443219997988409
2288000	-349.9714642449237	NaN	-349.9714642449237	NaN	1804.0420842038432	Infinity	-349.9714642449237	0.002088926840458694
2289000	-321.91827772497396	NaN	-321.91827772497396	NaN	771.1096765817704	Infinity	-321.91827772497396	0.004220483622653009
2290000	-323.4322732353488	NaN	-323.4322732353488	NaN	851.73417992514	Infinity	-323.4322732353488	0.0037714717221454656
2291000	-314.35531329081897	NaN	-314.35531329081897	NaN	954.2426996737291	Infinity	-314.35531329081897	0.004365214778448741
2292000	-332.7926458795578	NaN	-332.7926458795578	NaN	1436.9377669144312	Infinity	-332.7926458795578	0.0032096475258925317
2293000	-335.2527092040366	NaN	-335.2527092040366	NaN	1329.2931053689351	Infinity	-335.2527092040366	0.00262008019151182
2294000	-346.8362502035403	NaN	-346.8362502035403	NaN	1835.5888054913355	Infinity	-346.8362502035403	0.001935668369247114
2295000	-391.51408288090533	NaN	-391.51408288090533	NaN	3931.473018996833	Infinity	-391.51408288090533	0.0010080456114605776
2296000	-386.2162686477788	NaN	-386.2162686477788	NaN	3440.2481912905387	Infinity	-386.2162686477788	0.001135803341242646
2297000	-363.4449173987481	NaN	-363.4449173987481	NaN	3357.142269790701	Infinity	-363.4449173987481	0.0016145215609093954
2298000	-304.28624360564027	NaN	-304.28624360564027	NaN	786.0752907158148	Infinity	-304.28624360564027	0.004959197458448999
2299000	-329.1917783232188	NaN	-329.1917783232188	NaN	1082.872110979752	Infinity	-329.1917783232188	0.0033131347853781645
2300000	-345.62336652266833	NaN	-345.62336652266833	NaN	1870.6526880880785	Infinity	-345.62336652266833	0.0018483306368739872
2301000	-329.4246250256953	NaN	-329.4246250256953	NaN	861.5490723697271	Infinity	-329.4246250256953	0.002772055673373067
2302000	-338.03153980894257	NaN	-338.03153980894257	NaN	993.4910354238568	Infinity	-338.03153980894257	0.0023560204911744036
2303000	-331.50699992214965	NaN	-331.50699992214965	NaN	1380.308961535073	Infinity	-331.50699992214965	0.004572877221167074
2304000	-351.0482592403234	NaN	-351.0482592403234	NaN	1551.6723595956341	Infinity	-351.0482592403234	0.002224998236510998
2305000	-339.71046054789196	NaN	-339.71046054789196	NaN	1096.038431420181	Infinity	-339.71046054789196	0.0026315018941800994
2306000	-328.9872286846416	NaN	-328.9872286846416	NaN	1063.175083402784	Infinity	-328.9872286846416	0.00371427055125375
2307000	-276.39407298540954	NaN	-276.39407298540954	NaN	386.32469867303286	Infinity	-276.39407298540954	0.007955933559991022
2308000	-279.3854051575863	NaN	-279.3854051575863	NaN	335.9206334775874	Infinity	-279.3854051575863	0.009507233386829269
2309000	-273.744178587242	NaN	-273.744178587242	NaN	313.139602856941	Infinity	-273.744178587242	0.010179463798767231
2310000	-291.5808731870984	NaN	-291.5808731870984	NaN	504.43586052696645	Infinity	-291.5808731870984	0.00627807522956542
2311000	-318.34308487964387	NaN	-318.34308487964387	NaN	721.5762937477143	Infinity	-318.34308487964387	0.00371687052251896
2312000	-339.8131473933419	NaN	-339.8131473933419	NaN	1233.642311708977	Infinity	-339.8131473933419	0.003330161110480095
2313000	-326.9643862379883	NaN	-326.9643862379883	NaN	1371.5294716032934	Infinity	-326.9643862379883	0.0032074884470879106
2314000	-314.008072394684	NaN	-314.008072394684	NaN	767.3770664548647	Infinity	-314.008072394684	0.004563228947094236
2315000	-339.7480231277218	NaN	-339.7480231277218	NaN	1562.2255480074941	Infinity	-339.7480231277218	0.002950068555654308
2316000	-348.30054345007574	NaN	-348.30054345007574	NaN	1802.1043336053112	Infinity	-348.30054345007574	0.0022628485038227197
2317000	-342.20182774672026	NaN	-342.20182774672026	NaN	1279.7675509115713	Infinity	-342.20182774672026	0.002626511550905036
2318000	-359.83708900103653	NaN	-359.83708900103653	NaN	2317.6792667875116	Infinity	-359.83708900103653	0.0022355038372168243
2319000	-359.7636395141785	NaN	-359.7636395141785	NaN	1864.363628682608	Infinity	-359.7636395141785	0.0019101937463806673
2320000	-338.8781505609093	NaN	-338.8781505609093	NaN	977.651368911815	Infinity	-338.8781505609093	0.002446875289751984
2321000	-315.4738329421482	NaN	-315.4738329421482	NaN	656.0076252889118	Infinity	-315.4738329421482	0.004428571828042783
2322000	-330.48909782902734	NaN	-330.48909782902734	NaN	868.0018584357254	Infinity	-330.48909782902734	0.00365996420262923
2323000	-338.5569741123298	NaN	-338.5569741123298	NaN	1272.7328315416414	Infinity	-338.5569741123298	0.003943494112917224
2324000	-309.83511607322765	NaN	-309.83511607322765	NaN	911.8831695281283	Infinity	-309.83511607322765	0.0048609565809088215
2325000	-313.0198692115912	NaN	-313.0198692115912	NaN	697.8591678726872	Infinity	-313.0198692115912	0.0053619152307583205
2326000	-340.88758850926905	NaN	-340.88758850926905	NaN	1881.0194898939842	Infinity	-340.88758850926905	0.003982061256958795
2327000	-352.7074082722791	NaN	-352.7074082722791	NaN	1415.500730217845	Infinity	-352.7074082722791	0.0021596120046129146
2328000	-385.5825814311463	NaN	-385.5825814311463	NaN	3503.125135207067	Infinity	-385.5825814311463	0.001181746039450937
2329000	-380.18677159306776	NaN	-380.18677159306776	NaN	3428.3239638638543	Infinity	-380.18677159306776	0.0013055123641619868
2330000	-383.12447009790185	NaN	-383.12447009790185	NaN	2854.7450078441448	Infinity	-383.12447009790185	0.0010869384384277721
2331000	-425.05329678310216	NaN	-425.05329678310216	NaN	5663.671813891436	Infinity	-425.05329678310216	4.693273043720331E-4
2332000	-406.2105615740625	NaN	-406.2105615740625	NaN	4473.016560815748	Infinity	-406.2105615740625	6.073033556403732E-4
2333000	-450.32030064807776	NaN	-450.32030064807776	NaN	12402.44871992657	Infinity	-450.32030064807776	2.477661655311838E-4
2334000	-436.13036082816996	NaN	-436.13036082816996	NaN	8353.426457197138	Infinity	-436.13036082816996	4.4070242986284444E-4
2335000	-494.2012305671686	NaN	-494.2012305671686	NaN	29352.561833372332	Infinity	-494.2012305671686	1.1001642381570956E-4
2336000	-506.4333499537892	NaN	-506.4333499537892	NaN	33455.17790271375	Infinity	-506.4333499537892	1.0974445422743783E-4
2337000	-519.3799467727669	NaN	-519.3799467727669	NaN	48775.46590060768	Infinity	-519.3799467727669	7.207614818935625E-5
2338000	-522.3749589492617	NaN	-522.3749589492617	NaN	48261.21560242191	Infinity	-522.3749589492617	6.079143414631293E-5
2339000	-537.2509313733107	NaN	-537.2509313733107	NaN	56258.72519619735	Infinity	-537.2509313733107	3.7149763506570975E-5
2340000	-512.0130810359693	NaN	-512.0130810359693	NaN	42128.916214367855	Infinity	-512.0130810359693	6.0985710463518555E-5
2341000	-516.0025539897587	NaN	-516.0025539897587	NaN	45486.876245062405	Infinity	-516.0025539897587	6.694418942504156E-5
2342000	-467.5411027725502	NaN	-467.5411027725502	NaN	22256.32495735972	Infinity	-467.5411027725502	1.9142841024869623E-4
2343000	-466.25350563071254	NaN	-466.25350563071254	NaN	19446.49470838498	Infinity	-466.25350563071254	1.915923383182884E-4
2344000	-427.78440901071775	NaN	-427.78440901071775	NaN	11214.529806209923	Infinity	-427.78440901071775	3.7579233362577047E-4
2345000	-448.8756424541945	NaN	-448.8756424541945	NaN	13875.015402378365	Infinity	-448.8756424541945	2.569674639414754E-4
2346000	-444.9350407046603	NaN	-444.9350407046603	NaN	11203.890475418779	Infinity	-444.9350407046603	2.588092636667202E-4
2347000	-440.1262358234299	NaN	-440.1262358234299	NaN	10744.959597188663	Infinity	-440.1262358234299	3.9114969554563734E-4
2348000	-353.34889146835485	NaN	-353.34889146835485	NaN	1885.5691139392272	Infinity	-353.34889146835485	0.002448037830208545
2349000	-340.9095774659835	NaN	-340.9095774659835	NaN	1365.7533273860142	Infinity	-340.9095774659835	0.002401241599976687
2350000	-342.30574107406284	NaN	-342.30574107406284	NaN	1255.9858460561886	Infinity	-342.30574107406284	0.0027966207298327304
2351000	-332.93271829653696	NaN	-332.93271829653696	NaN	1089.300119968467	Infinity	-332.93271829653696	0.0037043106270126603
2352000	-335.27184886219703	NaN	-335.27184886219703	NaN	1028.9640840251166	Infinity	-335.27184886219703	0.0027790201801012287
2353000	-354.3606381465345	NaN	-354.3606381465345	NaN	1840.124295485659	Infinity	-354.3606381465345	0.0016638596576504894
2354000	-356.61657438198455	NaN	-356.61657438198455	NaN	2103.443971462992	Infinity	-356.61657438198455	0.0017130921063999614
2355000	-351.9825323251117	NaN	-351.9825323251117	NaN	1898.1997539031852	Infinity	-351.9825323251117	0.002335349692544067
2356000	-339.4067419517921	NaN	-339.4067419517921	NaN	1451.1431086644393	Infinity	-339.4067419517921	0.002747028147456446
2357000	-379.8094528992639	NaN	-379.8094528992639	NaN	2546.3568244320854	Infinity	-379.8094528992639	0.0020969977434714647
2358000	-344.886105071243	NaN	-344.886105071243	NaN	1290.674290723616	Infinity	-344.886105071243	0.002077213444304
2359000	-345.8512039924851	NaN	-345.8512039924851	NaN	1218.6081331579755	Infinity	-345.8512039924851	0.001941687840311844
2360000	-367.65854973005634	NaN	-367.65854973005634	NaN	2355.3551900539896	Infinity	-367.65854973005634	0.0018650110020593065
2361000	-368.80019087128676	NaN	-368.80019087128676	NaN	2491.4889858408205	Infinity	-368.80019087128676	0.0017271701303161926
2362000	-430.0090692934351	NaN	-430.0090692934351	NaN	7966.028330514853	Infinity	-430.0090692934351	5.017078243312348E-4
2363000	-476.59011966122415	NaN	-476.59011966122415	NaN	22442.666126794997	Infinity	-476.59011966122415	1.59838696197991E-4
2364000	-441.96579529897235	NaN	-441.96579529897235	NaN	11130.741996549368	Infinity	-441.96579529897235	3.0331045785654326E-4
2365000	-444.3857505943996	NaN	-444.3857505943996	NaN	12188.936275948603	Infinity	-444.3857505943996	3.730949994319951E-4
2366000	-422.2101098891934	NaN	-422.2101098891934	NaN	8726.333001790628	Infinity	-422.2101098891934	3.788780357952621E-4
2367000	-422.6550540988946	NaN	-422.6550540988946	NaN	7367.191945439899	Infinity	-422.6550540988946	5.524633043389514E-4
2368000	-408.27014954610365	NaN	-408.27014954610365	NaN	5236.687795210638	Infinity	-408.27014954610365	6.058396404595602E-4
2369000	-395.3153859457012	NaN	-395.3153859457012	NaN	3874.6975741147717	Infinity	-395.3153859457012	8.20231927315774E-4
2370000	-438.07253727322325	NaN	-438.07253727322325	NaN	10842.355098960985	Infinity	-438.07253727322325	4.173541587165517E-4
2371000	-397.04183009067197	NaN	-397.04183009067197	NaN	6800.248108017875	Infinity	-397.04183009067197	7.34421564548983E-4
2372000	-367.6870204460596	NaN	-367.6870204460596	NaN	2521.7972635185106	Infinity	-367.6870204460596	0.0013739323593955635
2373000	-339.9378801288895	NaN	-339.9378801288895	NaN	1534.1914281440258	Infinity	-339.9378801288895	0.002249513479139306
2374000	-298.0301145888788	NaN	-298.0301145888788	NaN	461.7439296359652	Infinity	-298.0301145888788	0.007268509304856951
2375000	-293.2771880863048	NaN	-293.2771880863048	NaN	459.07728378264954	Infinity	-293.2771880863048	0.007218381648784537
2376000	-352.4983485751597	NaN	-352.4983485751597	NaN	1514.7409164165442	Infinity	-352.4983485751597	0.0017728355700568894
2377000	-358.24654681313183	NaN	-358.24654681313183	NaN	1409.2291464797388	Infinity	-358.24654681313183	0.0015139481642846432
2378000	-405.93526228068714	NaN	-405.93526228068714	NaN	5255.789383768708	Infinity	-405.93526228068714	6.063949081104325E-4
2379000	-426.3242115684393	NaN	-426.3242115684393	NaN	6727.830023119688	Infinity	-426.3242115684393	3.545532336600811E-4
2380000	-455.11475201926356	NaN	-455.11475201926356	NaN	13686.12882260061	Infinity	-455.11475201926356	2.986876782341203E-4
2381000	-481.33089107645947	NaN	-481.33089107645947	NaN	18454.710377246724	Infinity	-481.33089107645947	1.4095131756248992E-4
2382000	-455.8035912877387	NaN	-455.8035912877387	NaN	13869.588979237069	Infinity	-455.8035912877387	2.648651794707295E-4
2383000	-420.35044502240714	NaN	-420.35044502240714	NaN	6409.7155318264895	Infinity	-420.35044502240714	6.749916696565888E-4
2384000	-376.59504624049873	NaN	-376.59504624049873	NaN	2506.0882096644273	Infinity	-376.59504624049873	0.001319952947972681
2385000	-361.4870624176809	NaN	-361.4870624176809	NaN	2476.568455662439	Infinity	-361.4870624176809	0.001397310502074486
2386000	-395.35276601374477	NaN	-395.35276601374477	NaN	3833.4801782057643	Infinity	-395.35276601374477	7.477067276921124E-4
2387000	-361.34192178359154	NaN	-361.34192178359154	NaN	2509.2290944925544	Infinity	-361.34192178359154	0.0015473085650611709
2388000	-349.8179703174025	NaN	-349.8179703174025	NaN	1729.2315770047985	Infinity	-349.8179703174025	0.0020821420895224155
2389000	-342.75933809708755	NaN	-342.75933809708755	NaN	1508.5746415245485	Infinity	-342.75933809708755	0.002764383145121249
2390000	-351.40494459418767	NaN	-351.40494459418767	NaN	1959.1607319303228	Infinity	-351.40494459418767	0.0016941992228443007
2391000	-313.9453802912221	NaN	-313.9453802912221	NaN	681.66555119371	Infinity	-313.9453802912221	0.004763041372248098
2392000	-311.69090730141806	NaN	-311.69090730141806	NaN	597.3696303360603	Infinity	-311.69090730141806	0.004250277275970634
2393000	-333.1515995144266	NaN	-333.1515995144266	NaN	1302.4519049853939	Infinity	-333.1515995144266	0.0027325376447324334
2394000	-330.0281046669332	NaN	-330.0281046669332	NaN	807.0679763038511	Infinity	-330.0281046669332	0.0034817848052174413
